name,sold,price,date
"Acer Predator Nitro AN515-55-579N - i5-10300H - 8GB - 512GB SSD - GTX 1650 4GB - 15,6"" FHD",3,12.499.000,2021-01-18
Acer Aspire 5 A514-53 i3-1005G1 8GB/4GB 1TB HDD 14 inch Win10 OHS,48,7.050.000,2021-01-18
Acer Predator Nitro 5 AN515-55 I5-10300H/8GB/512GB NVMe GTX 1650Ti W10 OHS 2019 144Hz,3,12.699.000,2021-01-18
Acer Aspire 5 A514-52G - i5-10210U 8GB 512GB 1TB MX250 W10H OHS 2019,4,12.700.000,2021-01-18
"Asus ROG Zephyrus M15 RTX 2070 i7-10750H 16GB 1TB SSD W10 15,6FHD",12,25.649.000,2021-01-18
Asus TUF FX506 Ryzen 7 4800 8GB 512ssd RTX2060 6GB W10 15.6FHD BLACK - UNIT ONLY,9,16.899.000,2021-01-18
Acer Aspire 3 Slim A314 Athlon 3050 4GB 256ssd W10+OHS 14.0FHD BLACK,6,5.799.000,2021-01-18
"Asus ROG Zephyrus M GU502LU i7-10750H 16GB 512GB GTX1660Ti Win10 15,6",21,19.499.000,2021-01-18
Asus TUF FX506IU R766B7T Ryzen 7 4800 8GB 1TB+256ssd GTX1660Ti 6GB W10,3,16.899.000,2021-01-18
ASUS TUF GAMING FX506LI-I55TB6T-O i5 10300H 8GB 512GB GTX1650Ti OHS,34,13.575.000,2021-01-18
Asus ROG Zephyrus S GX502GW 240Hz i7 9750 16GB 1TB SSD RTX2070 W10,42,26.999.000,2021-01-18
Acer Aspire 3 Slim A314 Athlon 3050 4GB 256ssd W10+OHS 14.0FHD,2,5.899.000,2021-01-18
Asus TUF A15 FX506II R75TB6T | Ryzen 7 4800H 8GB 512SSD GTX1650Ti 4GB,128,15.799.000,2021-01-18
Asus TUF A15 - AMD Ryzen 7 - 8GB Memory - Nvidia GeForce RTX 2060 - 512GB SSD - Fortress Gray,0,16.899.000,2021-01-18
Lenovo Yoga S940 14iWL i5 8265U 8GB 512ssd Win10 14.0FHD Ultrabook,2,10.999.000,2021-01-19
Asus TUF A15 FX506IV-R7R6B6T - R7-4800H 8GB 512GB RTX 2060 6GB Win10,15,19.399.000,2021-01-19
"Lenovo Yoga Duet 7i 13 77ID/79ID 2in1 Touch i7 10510 16GB 512ssd 13QHD - Ungu, BUNDLING PAKET",36,18.999.000,2021-01-19
HP Omen 15 Ryzen 7 4800 16GB 512ssd GTX1660Ti 6GB W10 15.6FHD - 16GB 512GB SSD,71,17.849.000,2021-01-19
ASUS VIVOBOOK F412DA RYZEN 7 3700 8GB 512SSD VEGA10 W10 14.0 FHD,2,10.402.000,2021-01-19
HP PAVILION 14 I5-1135G7 8GB 512GB-SSD MX450-2GB WIN-10+ OHS-2019,6,11.999.000,2021-01-19
Lenovo Yoga C940 15 2in1 Touch i7 9750 12GB 1TBssd GTX1650 4GB W10 15.,3,18.899.000,2021-01-19
Asus VivoBook Flip TM420IA-EC751TS AMD Ryzen 7-4700U RAM 16GB SSD 512,9,15.699.000,2021-01-19
HP PAVILION GAMING 15 DK1064TX,16,15.599.000,2021-01-19
"ASUS VIVOBOOK FLIP 14 TP410UA - i5 7200U/ 8GB/ 1TB/ W10/ 14""IPS FHD - Agres",21,12.000.000,2021-01-19
"ASUS VIVOBOOK E402BA AMD A4-9125 4GB 500GB 14"" WIN10",36,3.699.000,2021-01-19
HP Omen 2020 15 ek0045TX i7-10750H GTX 1650Ti 15.6144Hz RAM 16GB 512GB - Non Bundling,10,18.491.000,2021-01-19
"Lenovo Yoga Duet 7 13IML05, Ci7-10510U/16GB/512GB/W10HSL+OHS/13” WQHD IPS Touch + Stylus Pen",2,19.000.000,2021-01-19
"Asus VivoBook K413EQ-EB552TS i5-1135G7 MX350 2GB 8GB RAM 512GB 14"" FHD",7,11.919.000,2021-01-19
"ASUS ROG STRIX G512LU-I766B6T i7-10750H 8GB 512GB GTX1660Ti 6GB 144Hz - Glacier Blue, Non Bundling",126,19.730.000,2021-01-19
ASUS ROG STRIX G531GT FULLSET/I7-9750H/SSD 512GB/GTX 1650 4GB/FX505GE,2,14.500.000,2021-01-19
Acer Predator Nitro 5 AN515-55-58X3 i5 10300 8GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD 144Hz BLACK,52,12.549.000,2021-01-19
HP 240 G7 -Intel Corei3-7020U-4GB-1TB-Intel HDGraphics 620-W10,10,8.699.000,2021-01-19
Lenovo YOGA Slim 7i TOUCH / intel i5-1135G7 /8GB /512GB SSD/OHS 2019,18,15.249.000,2021-01-19
HP ENVY 13-BA1033TX BA1034TX | i7-1165G7 16GB 512GB MX450 2GB W10 OHS,1,21.499.000,2021-01-19
Asus TUF A15 FX506IV R7R6B6T | Ryzen 7 4800H 8GB 512ssd RTX 2060 6GB,65,19.499.000,2021-01-19
ASUS VIVOBOOK S430UN i7-8550 8GB 1TB+256GB SSD NVIDIA MX150 2GB WIN10,2,14.399.000,2021-01-19
ASUS VIVOBOOK S430FN i5-8265 8GB 1TB+256GB SSD NVIDIA MX150 2GB WIN10,3,10.150.000,2021-01-19
"HP ENVY x360 15 RYZEN 7-3700U 16GB 512GB VEGA10 WIN10 15,6""FHD TOUCH",8,14.799.000,2021-01-19
"ASUS VIVOBOOK S13 S333JQ i7-1065G7 8GB 512GB+32GB MX350 2GB 13.3"" W10",12,16.499.000,2021-01-19
"Acer Aspire 5 A514-53-3852 [14""FHD/i3-1005G1/4G/512GB/W10+OHS] Magical Color [NX.HZ6SN.002]",58,6.799.000,2021-01-19
Razer Blade Gaming 15 144HZ | i7 10750 16GB 512SSD RTX2060 6GB 15.6FHD,8,25.999.000,2021-01-19
"ASUS VIVOBOOK K413FQ i5-10210U 8GB 512GB SSD MX350 2GB 14""FHD Win10",4,11.899.000,2021-01-19
"Acer Aspire 5 A514-53-3852 Intel Core i3-1005G1/Intel UHD/4GB-DDR4/512GB-SSD Optane 32GB/14"" FHD/W10",5,7.475.000,2021-01-19
ASUS VIVOBOOK K413FA i3 8GB/512GB WIN-10,2,9.550.000,2021-01-19
"Asus VivoBook i7-1165G7 K413EQ-EB751TS MX350 2GB 8GB RAM 512GB 14"" FHD - Non Bundling, HEARTY GOLD",96,14.178.000,2021-01-19
ASUS VIVOBOOK FLIP TP412UA - i3 8130 4GB 128GB 14FHD TOUCH WIN10,5,8.899.000,2021-01-19
ACER ASPIRE 3 A314-22 (AMD ATHLON 3050U/4GB/1TB/RADEON/W10+BAG)BLACK,7,5.299.000,2021-01-19
Ultrabook Acer Aspire Switch 11/ i5-4202y/4GB/128ssd,1,5.200.000,2021-01-19
Razer Blade Gaming 15 i7 9750 16GB 1TB SSD GTX1660Ti 6GB W10 15.6FHD,2,23.299.000,2021-01-19
"ASUS VIVOBOOK A416JA i3-1005G1-4GB-512GB SSD-14""-WIN10 HOME + OHS",8,8.299.000,2021-01-19
HP Pavilion X360 14 dh1054TX dh1055TX - i7 10510 8GB 512ssd MX250 2GB - silver,10,14.699.000,2021-01-19
Lenovo Yoga Slim 7 14ARE | Ryzen 5 4500 16GB 512ssd W10+OHS 14 FHD ADP,5,13.249.000,2021-01-19
HP Pavilion x360 14-dh1033tx i3 10110U 8GB 512 SSD MX130 WIN 10 OHS,10,10.299.000,2021-01-19
"HP Pavilion x360 dh1055TX 14"" Inch i7-10510U 8GB MX250 512GB dh1054TX - Silver, Non Paket",135,14.693.000,2021-01-19
ASUS VIVOBOOK A412FA PENTIUM GOLD N5405|4GB|512GB SSD|WINDOWS 10,2,6.819.000,2021-01-19
HP Pavilion Slimline 450-022L,3,6.959.000,2021-01-19
ASUS ROG Zephyrus GU502GU-I7664B i7-9750H 16GB 1TB SSD GTX1660Ti 240Hz,6,27.999.000,2021-01-19
lenovo ideapad 110 skylake,6,3.500.000,2021-01-19
"Acer Aspire 5 Slim A514-54G I5-1135G7 8GB 512GB MX350 2GB 14"" W10 OHS",30,10.999.000,2021-01-19
LENOVO Yoga Slim 7 14IIL Intel i7-1065G7 16GB 1TB SSD MX350 W10+OHS,6,18.299.000,2021-01-19
ASUS ROG Zephyrus M15 GU502LV 4K UHD i7 10750 16GB 1TBssd RTX2060 6GB,2,25.499.000,2021-01-19
notebook dell inspiron 3180 ram 4 gb hdd 500Gb,3,2.799.000,2021-01-19
LENOVO Yoga Duet 7i 2in1 i7-10510 16GB 512GB-SSD - READY STOCK,6,18.999.000,2021-01-19
Lenovo Yoga Slim 7 | Ryzen 7 4800 16GB 1TBssd OHS 300Nits - 11ID/12ID,12,16.399.000,2021-01-19
ASUS ROG Zephyrus S GX502GV-I7R62T i7-9750H 8GB 512GB SSD RTX2060 6GB,14,34.999.000,2021-01-19
LENOVO YOGA SLIM 7 14ARE05-12ID Ryzen 7-4800 16GB 1TB SSD W10+OHS IPS,16,16.999.000,2021-01-19
HP Pavilion Gaming 15-ec1076ax Ryzen 7-4800H GTX 1660Ti Max Q 512GB SS,21,16.999.000,2021-01-19
HP Pavilion 14 X360 Touch i5 8265 8GB 256ssd W10 14.0FHD Touch Screen,52,10.199.000,2021-01-19
HP Pavilion 14 dv0065TX i5 1135G7 8GB 512ssd MX450 W10 OHS IPS,11,12.399.000,2021-01-19
"Lenovo YOGA Slim 7i 14ITL05 1BID i7 1165G7 Evo Win10 16GB 1TB SSD 14"" FHD WVA Touch Intel IrisXe OHS",37,18.749.000,2021-01-19
core i7 gen 7 / vga nvidia 2gb / lenovo ideapad ip310,3,9.999.000,2021-01-19
Acer Nitro 5 AN515 44 R2Z0 | Ryzen 5 4600 8GB 512ssd GTX1650Ti W10+OHS,4,13.228.000,2021-01-19
Asus TUF Gaming A15 FX506IV Ryzen 7 4800H 8GB 512ssd RTX2060 6GB Win10,16,16.899.000,2021-01-19
ASUS ROG ZEPHYRUS G15 GA502IU-R766B6T,2,20.999.000,2021-01-19
HP Pavilion Gaming 15-EC0107AX [RYZEN5-3550H/8GB/512GB/GTX1650/WOHS],18,11.900.000,2021-01-19
"ASUS VIVOBOOK A416JA - I5-1035G1 4GB 1TB 14"" FHD W10 KB BACKLIT OHS",6,9.011.000,2021-01-19
HP Pavilion Gaming 15 dk1141TX i7 10750H GTX1660Ti 8GB 512ssd 32optane - Non Bundling,42,17.741.000,2021-01-19
ASUS ROG ZEPHYRUS M15 GU502LU-I766C8T i7-10750H 512GB GTX1660Ti 6GB,12,28.999.000,2021-01-19
ASUS VIVOBOOK A412FA/5405U/4GB/1TB/WIN10,2,6.899.000,2021-01-19
Asus TUF FX506 | Ryzen 7 4800 8GB 512ssd RTX2060 6GB W10 15.6FHD Black,2,16.899.000,2021-01-19
Lenovo ideapad 320  core i5 7200U RAM DDR4 8 HDD 1 TB Nvidia 920mx,6,6.000.000,2021-01-19
ASUS ROG ZEPHYRUS S GX502GV-I7R61T i7-9750H-8GB-512SSD-RTX2060-15.6FHD,2,33.190.000,2021-01-19
Asus zenbook ux233fn,1,18.299.000,2021-01-19
"ASUS VivoBook A412FA - PENTIUM GOLD N5405U 4GB 1TB WIN10 14""FHD",21,6.890.000,2021-01-19
"DELL Inspiron 3480 (14"" Inch) Intel Core i5-8265U/4GB/1TB/WIN10HSL",12,8.250.000,2021-01-19
"DELL Inspiron 3481 14"" Inch Core i3-7020U 4GB 1TB VGA 2GB WIN10HSL 1yr",6,6.750.000,2021-01-19
"DELL Inspiron 3481 14"" Inch Core i3-7020U 8GB 1TB WIN10HSL 1yr",10,6.500.000,2021-01-19
"Lenovo Ideapad Slim 5i-14""FHD-Intel Core i5-1135G7-Ram 8GB-SSD 512GB-IrisXe/MX450 2GB-Win10-OHS",2,10.999.000,2021-01-19
Lenovo Ideapad V130-15IGM N4000 4GB 500GB DVDRW DOS,1,4.531.701,2021-01-19
"Lenovo LEGION 5 -2GID -15"" IPS 100% SRGB-Ryzen 7-4800 - 16GB - SSD 512GB - RTX 2060 6GB - Win10 - OH",9,21.999.000,2021-01-19
"DELL Inspiron 3585 15.6"" 8GB AMD Ryzen 5 VGA Radeon V8 1TB WIN10HSL",16,7.850.000,2021-01-19
Lenovo Ideapad Flex 5 i5 1135G7 8GB 512SSD Iris XE WIN 10 + OHS RESMI!,11,12.350.000,2021-01-19
"Lenovo LEGION 5i Core i7-10750H GTX1660Ti 144Hz 16GB 512GB 15.6"" FHD",24,20.400.000,2021-01-19
Asus ROG GL552JX Gaming Desain i7 w/ GTX 950 IPS | GL552J Not GL553VD,2,10.100.000,2021-01-19
Asus ROG GL531GW i7 9750 16GB 512ssd RTX2070 8GB W10 15.6FHD 144Hz PB74,0,22.999.000,2021-01-19
"ACER ASPIRE 5 A514 53 i3-1005G1 4GB 1TB HDD INTEL HD 14"" W10 + OHS19",4,6.489.000,2021-01-19
Asus ROG GL531GT i7 9750 16GB 512ssd GTX1650 4GB W10 15.6FHD,12,15.399.000,2021-01-19
Lenovo Ideapad 330|Intel N4000|4GB|500GB|Win 10,4,3.500.000,2021-01-19
DELL Inspiron 5379 ( 13.3 Inch ) Core i7-8550U 2 in 1 TOUCH,18,12.850.000,2021-01-19
Lenovo Legion 5 2XID - AMD Ryzen 7-4800H/16GB/512SSD/WIN10+OHS2019,27,17.794.000,2021-01-19
DELL Inspiron 5482 (14 Inch) Intel Core i3-8145U/8GB/1TB/WIN10HSL,9,9.200.000,2021-01-19
"ACER Swift 3 - SF314 | 14"" | R5-3500U | Vega 8 2GB | RAM 4GB | Win 10 HOME + OHS 2019",7,9.699.000,2021-01-19
DELL Inspiron 5490 Intel Core i7-10510U/8GB/512GB SSD/VGA 2GB/WIN10HSL,18,14.350.000,2021-01-19
Acer Aspire 5 A514 53 14 FHD Core i3 1005G1 4GB SSd 512,1,7.300.000,2021-01-19
DELL Inspiron 5502 Intel Core i7-1165G7 16GB 512GB SSD VGA W10HSL 1YR,9,16.000.000,2021-01-19
ASUS ROG GU502LV-I7R6C8T Zephyrus M15 i7 10750H 16GB 1TBssd RTX2060,4,29.949.000,2021-01-19
"DELL Inspiron 5505 15,6"" Ryzen 7 8GB 512GB SSD VGA AMD Radeon W10HSL",5,12.349.000,2021-01-19
"Lenovo Ideapad 130 14AST 14""HD/AMD A4-9125/AMD Radeon/500GB",4,3.925.000,2021-01-19
DELL Inspiron 5583 Intel Core i7-8565U 8GB 256GB VGA4GB DVDRW WIN10HSL,2,12.750.000,2021-01-19
Acer Aspire 5 A514 Core i5 10210U RAM 8GB 512ssd FHD MX250 GREY + OHS 2019,4,10.399.000,2021-01-19
DELL Inspiron 7386 I5-8265U|8GB|256SSD|Windows 10 Home,1,16.050.000,2021-01-19
ASUS ROG GA401IV-R9R6A8W Zephyrus G14 Ryzen 9 4900HS 16GB 1TB ssd,2,33.299.000,2021-01-19
ASUS ROG G14 GA401II 120Hz Ryzen 5 4600H 8GB SSD 512GB GTX1650Ti 14FHD,2,16.599.000,2021-01-19
Lenovo Ideapad Slim 3i - 14IIL05 i3-1005G1/4GB/256GB/W10H/OHS2019/UHD,10,7.410.000,2021-01-19
MSI GF65 Thin 10SDR [9S7-16W112-845] i7-10750H 8G 512GB GTX1660Ti 6GB,24,17.999.000,2021-01-19
MSI MODERN 14 A10RB - i5 10210U 8GB 512GB MX250 2GB WIN10 14 FHD,288,11.699.000,2021-01-19
"MSI MODERN 14 B10MW [9S7-14D114-279] Intel i3-10110U 8GB 512GB 14"" FHD WIN10",10,8.499.000,2021-01-19
Asus ROG Zephyrus G14 GA401iH Ryzen 7 4800 16GB 512ssd GTX1650 4GB,41,16.399.000,2021-01-19
Asus Zenbook UX534FTC 4K UHD i7 10510 GTX1650 4GB 16GB 512ssd W10 15.6,20,19.899.000,2021-01-19
Lenovo Ideapad Slim 3i 14IIL i3 1005G1 4GB 512ssd WIN10+OHS FHD -PMID,2,7.499.000,2021-01-19
Asus ROG Strix Scar 17 G732LWS 300Hz i7 10875H 32GB 1TB SSD RTX2070,3,37.999.000,2021-01-19
DELL INSPIRON 14-3481 CORE I3-7020U 4GB 1TB R520-2GB WIN10HOME BLACK,3,6.770.000,2021-01-19
"Lenovo Ideapad Slim 3 14IIL05 - i5-1035G1 - 8GB - 512SSD - MX330 2GB - 14""FHD IPS - Win10 - Office",700,10.199.000,2021-01-19
Lenovo Ideapad Slim 3 14IIL-PNID i3 1005G1 4GB 512SSD FHD W10+OHS,6,7.850.000,2021-01-19
MSI Modern 14 B10RBSW [9S7-14D114-415] i7-10510U 8GB 512GB MX350 2GB,20,13.999.000,2021-01-19
DELL INSPIRON 3162 CEL WIN RED,6,3.529.000,2021-01-19
DELL INSPIRON 5406 Ci7 1165G7 8GB 512GB MX330 2GB W10 Home + OHS GREY,1,14.999.000,2021-01-19
ACER ASPIRE A311/INTEL N4000/2GB/500GB/WIN 10/RESMI-BIRU,1,4.075.000,2021-01-19
ASUS ROG G532LWS i77SD7T GeForce® RTX 2070 SUPER™ - i7 10875 32GB,25,39.599.000,2021-01-19
Acer Aspire 3 Slim A314 Ryzen 3 3250 8GB 256ssd Win10+OHS 14.0 FHD,2,6.899.000,2021-01-19
Acer Aspire 3 Slim A314 Ryzen 3 3250 4GB 512ssd Vega3 W10+OHS 14.0FHD,6,6.999.000,2021-01-19
ASUS ROG GA401II-R55TA8G Ryzen 5 4600HS 8GB 512ssd GTX1650Ti 4GB W10,1,16.599.000,2021-01-19
DELL Inspiron 3180 AMD A9-9420/4GB/500GB/AMD R5/WIN10SL DELL INDONESIA,7,4.500.000,2021-01-19
Lenovo Ideapad Slim 5i -14ITL05 i5-1135G7/INTELIRIS XE G/8GB/512GB/OHS,4,10.799.000,2021-01-19
"Acer Aspire 3 Slim A314-22 - AMD Athlon Silver 3050U|4GB|1TB|14"" HD",3,5.499.000,2021-01-19
DELL Inspiron 7391 2 in 1 4K Intel Core i7-10510U 16GB 512SSD W10HSL,8,22.950.000,2021-01-19
"ASUS Zenbook UM425IA AM502S Ryzen 5 4500 8GB 512SSD W10+OHS 14""FHD",10,12.699.000,2021-01-19
"Dell Inspiron 3481 Core i3-7020U 14"" 4GB 1TB SATA AMD 2GB WIN10HSL",1,6.850.000,2021-01-19
"Asus Vivobook Flip TP410UA I5-7200U/4GB/1TB/14""/Touch Screen/Win 10",3,9.315.000,2021-01-19
Asus Vivobook EB67T/EB68T S410UN I5-8250u/8GB/GT 150MX 4GB/Win 10 Ori,4,11.225.000,2021-01-19
ASUS Vivobook A416JA i3 1005G1 4G 512 SSD Win 10 + OHS RESMI!!,32,7.750.000,2021-01-19
ASUS ROG STRIX G G512LI I75TB6T Ci7 10750H 8GB 512GB GTX1650Ti W10,14,17.249.000,2021-01-19
"ASUS Vivobook A416JA EK501TS i5 1035G1 4G 1TB 14""FHD Win 10 + OHS !!",3,8.799.000,2021-01-19
Acer SWIFT 3 SF314-42-R10S|RYZEN 7 4700 8GB 512SSD RADEON 14FHD IPS,12,11.799.000,2021-01-19
"ASUS ROG STRIX G G512LI-I75TB6T - i7-10750H - 8GB - 512GB SSD - GTX1650Ti 4GB - 15.6""FHD 144Hz - W10",230,18.249.000,2021-01-19
ACER Aspire ES1-432-C7J0 CELERON N3350 Rosewood Red,4,6.000.000,2021-01-19
"Dell Inspiron 5482 [14.0"", Ci3-8145U, 4GB, 1TB, Intel HD, Windows 10 SL, Grey",34,10.000.000,2021-01-19
Lenovo Thinkpad Yoga X390 2in1 Touch i5 8365 8GB 256ssd W10 13.3FHD,8,11.599.000,2021-01-19
Lenovo Thinkpad Yoga X390 2in1 Touch i7 8565 16GB 512ssd W10 13.3FHD,21,15.299.000,2021-01-19
Acer Predator nitro 5 AN515 52 i5 8300H gen 8 Nvidia Gtx 1050 4GB,18,9.700.000,2021-01-19
Dell inspiron 3467 (i3-6006/4GB/1TB/ubuntu),2,5.499.999,2021-01-19
Asus zenbook duo ux481 i7 10510u 16gb 1tb ssd vga mx 250 baru gres,55,27.500.000,2021-01-19
"Acer Aspire 3 A315 42 R1RE AMD Ryzen 3 3200/8GB/SSD512/15.6"" BLACK",2,6.990.000,2021-01-19
Acer Aspire 5 A514-53 i3-1005G1 4GB 512 SSD + intel Optane Win10 OHS,814,7.299.000,2021-01-19
Lenovo Thinkpad Yoga X1 Carbon GEN4 4K UHD Touch | i7 8565 16GB 512ssd,1,20.699.000,2021-01-19
Asus Vivobook Flip TP412FA i5-10210U 8GB 512GB Intel UHD W10 14 FHD,2,11.599.000,2021-01-19
Lenovo Legion Y740 15iRH i7 9750 16GB 1TBssd RTX2060 6GB 15.6FHD W10,64,20.999.000,2021-01-19
"Lenovo IdeaPad Slim 5i Intel i5-1135G7 8GB 512GB MX450 14"" FHD",10,12.444.000,2021-01-19
Lenovo Legion 5i 4RID 144Hz i7Gen10 16GB 512GB GTX1660Ti 6GB,253,20.599.000,2021-01-19
ASUS ZENBOOK FLIP UM462DA R5 3500U 8GB 512GB-SSD VEGA-8CUs WINDOWS 10,24,12.499.000,2021-01-19
Lenovo Legion 5i i7 10750 16GB 512ssd GTX1660Ti 6GB W10 15.6FHD,145,17.399.000,2021-01-19
"Lenovo IdeaPad Slim 3i 14IIL05 Core i5-1035G1 MX330 8GB 512GB 14"" FHD - Black, Non Bundling",338,9.645.000,2021-01-19
Lenovo IdeaPad Slim 3i 14IIL05 - i5-1035G1 512GB 8GB MX330 2GB WIN10,2,10.740.000,2021-01-19
"Asus Vivobook X441BA AMD A4-9125 4GB 500GB Radeon R4 14.0""HD WIN10",1,4.100.000,2021-01-19
"Lenovo IdeaPad S145-AST-7nid AMD A9-9425/RAM 4GB/ITB/win10+ohs/14""",8,4.650.000,2021-01-19
Lenovo IdeaPad S145 Black,2,7.700.000,2021-01-19
ACER PREDATOR NITRO AN515-55 - i5-10300H 8GB 512GB GTX1650TI 4GB 144hz Windows 10 home+OHS,2,12.789.000,2021-01-19
DELL XPS 13-7390 2 in 1 Intel Core i7-1065G7 16GB 512GB SSD WIN10PRO,1,38.750.000,2021-01-19
Asus Vivobook TP412FA 2in1 Touch | i5 10210 8GB 512ssd W10 14FHD,4,11.599.000,2021-01-19
DELL inspiron 5370 i5-8250U Windows 10 Home,81,11.650.000,2021-01-19
Asus Vivobook TP412FA 2in1 Touch i3 8145 4GB 128ssd W10 14FHD,2,7.799.000,2021-01-19
Lenovo Legion 7i i7-10875H RTX 2060 6GB 1TB SSD 16GB 100% Adobe RGB,3,29.199.000,2021-01-19
Dell Inspiron 14 / Intel Core i5 Gen 6 / RAM 8GB / VGA R5 Vram 2GB,3,5.800.000,2021-01-19
Lenovo Yoga Slim 9i 13ID Touch i7 1165G7 16GB 1TBssd W10+OHS 14.0UHD - NON BUNDLING,42,28.249.000,2021-01-19
Asus Vivobook K413FQ-EK501T Intel Core i5-10210U RAM 8GB SSD 512GB,6,12.999.000,2021-01-19
Lenovo Legion Y545 i7 9750 16GB 1TB+512ssd GTX1660Ti 6GB W10 15.6FHD,849,15.699.000,2021-01-19
"Lenovo Legion Y7000 32ID + OHS (i7 9750H Win10 16GB 512 SSD 15.6"" FHD 144Hz NVIDIA GTX1650 4GB, SE)",8,16.999.000,2021-01-19
"Lenovo Legion Y740 15iRH i7 9750 16GB 1TB+256ssd RTX2070 8GB W10 15.6""",72,22.699.000,2021-01-19
ASUS ROG M15 GU502LW I7R7C7T GeForce RTX™ 2070 - i7 10875 16GB,18,33.999.000,2021-01-19
ASUS TUF GAMING F15 FX506LU I766B6T O Ci7 10870H 8GB 512GB 1660Ti W10,1,18.099.000,2021-01-19
LENOVO IDEAPAD SLIM 3I I3 1005G1 4GB 512SSD MX330 2GB WIN10 15.6 FHD,6,8.080.000,2021-01-19
ASUS TUF GAMING F15 FX506LH-I565B6T i5-10300H 8GB 512GB GTX1650 W10,8,14.499.000,2021-01-19
"LENOVO IDEAPAD 320/BLACK/AMD A9-9420E/AMD R5/4GB/1TB/14""/WINDOWS 10",3,5.249.000,2021-01-19
LENOVO IDEAPAD SLIM3 RYZEN 3,3,7.599.000,2021-01-19
LENOVO Thinkpad Yoga X1 Carbon GEN4 2in1 4K UHD TS i7 8665 16GB 512ssd,3,22.499.000,2021-01-19
"LENOVO IDEAPAD SLIM 3 i3- 1005G1 8GB 256GB SSD 15.6"" WIN10 TOUCHSCREEN",6,8.999.000,2021-01-19
LENOVO LEGION 5 MLID RYZEN 5 4600H 100% SRGB GTX 1650TI no 40ID 2WID,20,16.698.000,2021-01-19
LENOVO IDEAPAD 5 14ARE05 RYZEN 7 4800U 8GB 512GB WIN 10 OHS 14 INCH,1,11.199.000,2021-01-19
ASUS TUF A15 FX506II RYZEN 5 4600 RAM8GB SSD512GB NVIDIA GTX1650Ti WINDOWS 10+OHS2019 ORIGINAL,126,13.999.000,2021-01-19
LENOVO IDEAPAD SLIM 3-14IGL INTEL N4020 RAM 4GB 512GB SSD WIN10 + OHS,6,5.760.000,2021-01-19
LENOVO LEGION 7i 7 i7 10750H RTX 2060 2070 2080 NOT 5 5P 5i SLIM,254,29.998.000,2021-01-19
LENOVO IdeaPad Slim 3 14IIL05 i5-1035G1 8GB 512GB MX330 Win10 OHS-PDID,225,9.649.000,2021-01-19
ASUS TUF FX505GT,3,11.950.000,2021-01-19
ASUS TUF FX506IU R766B7T Ryzen R7-4800H 8GB 1TB+256GB GTX1660 6GB W10,3,16.719.000,2021-01-19
LENOVO IdeaPad Flex 5 14IIL05 14 FHD Touch/i3 1005/8GB/512GB/Win10+OHS,8,9.888.000,2021-01-19
ASUS TUF A15 FX506IV-R7R6B6T - R7-4800H 8GB 512GB RTX2060 WIN10 144Hz,4,19.990.000,2021-01-19
LENOVO IDEAPAD SLIM 3-14IGL-N4020-4GB-512GB-WIN10HOME BLACK + OHS,1,5.760.000,2021-01-19
"LENOVO IDEAPAD SLIM 3 14ADA AMD 3020 4GB 256GB SSD 14"" HD WIN10 OHS19",4,5.499.000,2021-01-19
LENOVO SLIM 3 IDEAPAD 3 14ARE05 RYZEN 3-4300U-8GB- 512GB-WIN10 + OHS,6,9.999.000,2021-01-19
ASUS TUF GAMING FX506IH R5-4600H RAM 8GB SSD 512GB,1,13.149.000,2021-01-19
ASUS VIVOBOOK A409JA INTEL CORE i3 1005G1 RAM4GB HDD1TB 14FHD WINDOWS 10 ORIGINAL,381,7.549.000,2021-01-19
ASUS VIVOBOOK A407UF-BV062T - i3-7020- 4GB- 1TB- MX130 2GB- 14HD- W10,12,6.575.000,2021-01-19
LENOVO THINKPAD L13 YOGA - i5-10210U - 8GB- BLACK - WIN10 (20R5001WID),2,17.960.000,2021-01-19
"Asus VivoBook Ultra K413FQ Core i5-10210U|8GB|512GB|MX350|14"" IPS FHD",2,12.799.000,2021-01-20
ASUS ROG STRIX G G512LI I75TB6T Ci7 10750H 8GB 512GB GTX1650TI 4G W10,1,17.229.000,2021-01-20
ASUS TUF FX506IV-R9R6B6T Ryzen 9 4900H 8GB 512ssd RTX2060 6GB,2,22.099.000,2021-01-20
"Lenovo Yoga C940 14iiL 2in1 4K UHD Touch i7 1065G7 16GB 1TBssd W10 14""",56,19.999.000,2021-01-20
ASUS TUF FX506LH-I565B6T Core i5 10300H/8GB/512ssd/W10/GTX1650 4GB,6,13.487.540,2021-01-20
"Acer Aspire 3 Slim AMD Ryzen 5 3500U 8GB 512SSD Vega 8 W10+OHS 14"" FHD",2,8.199.000,2021-01-20
Asus VivoBook M409BA-BV422T AMD APU A4-9125 RAM 4GB SSD 256GB,12,6.450.000,2021-01-20
ASUS TUF GAMING A15 FX506II - R75TB6T-O,7,15.999.000,2021-01-20
Lenovo Yoga C940 2in1 Touch 4K UHD i7 9750 16GB 1TBssd GTX1650 4GB W10,62,20.399.000,2021-01-20
"Acer Aspire 3 A314-22-R5E2 Ryzen 3-3250 4GB 256GB SSD WIN10 14"" FHD - Hitam, Non Paket",25,6.687.000,2021-01-20
